title	detail_url	thumbnail_url	caption
17 029 bei Köln-Mülheim	https://eisenbahnstiftung.de/images/bildergalerie/58437.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58437_x.jpg	17 029 (Bw Deutzerfeld) fährt mit P 650 von Düsseldorf kommend an der Abzweigstelle "Berliner Straße" vorbei in Richtung Köln-Mülheim.  (1930) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
24 019 bei Neubrandenburg	https://eisenbahnstiftung.de/images/bildergalerie/58438.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58438_x.jpg	24 019 vom Bw Waren (Müritz) mit P 264 bei Neubrandenburg. Sie war von Anbeginn mit den etwas größeren Windleitblechen ausgerüstet.  (1938) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
38 320 im Zschopautal	https://eisenbahnstiftung.de/images/bildergalerie/58439.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58439_x.jpg	Die leicht bewegungsunscharfe 38 320 (Bw Chemnitz Hbf) ist mit E 152 von Chemnitz nach Annaberg (Erzgeb) unt Bf im Zschopautal bei Wilischthal unterwegs. Die Lok war im Frühjahr 1945 beim Bw Komotau beheimatet und gelangte somit ab Mai 1945 in den Bestand der CSD. (19.06.1935) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
Mosbach - Mudau (102)	https://eisenbahnstiftung.de/images/bildergalerie/58291.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58291_x.jpg	Eine neue Epoche ist im Bahnhof Mudau angebrochen. Die frühere Lok 4 heißt jetzt 99 7204 und trägt auf dem Kessel nunmehr einen "Großturbogenerator" für die Lok- und Zugbeleuchtung, sowie den großen genieteten Hauptluftbehälter für die Westinghouse-Druckluftbremse, welche die Körting-Saugluftbremse abgelöst hat. Die ehemaligen 2./3.-Klasse-Wagen führen jetzt ausschließlich die 3. Klasse, hinter ihnen läuft der kleine, nach dem 1. Weltkrieg von Ettenheimmünster hierher gekommene Packwagen, am Zugschluß hängt einer der mittlerweile zehn vorhandenen Rollwagen mit einem normalspurigen Rungenwagen.  (1931) <i>Foto: DLA Darmstadt (Maey)</i>
Mosbach - Mudau (113)	https://eisenbahnstiftung.de/images/bildergalerie/58302.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58302_x.jpg	Kurz nach Übernahme der Meterspurbahn durch die Deutsche Reichsbahn-Gesellschaft porträtierte Hermann Maey im Bahnhof Mudau die 99 7204 gemäß den Richtlinien der DLA-Darstellungen zum Archivieren von Loktypenaufnahmen. Hier zunächst die Lokführerseite - natürlich mit Kuppelstangen unten. Die neu angebrachte Reichsbahnbeschilderung glänzt noch: "Deutsche Reichsbahn", "Rbd Karlsruhe", "Neckarelz" und "K 33.08", wobei das gemalte Nummernschild nicht der Norm entspricht. (1931) <i>Foto: DLA Darmstadt (Maey)</i>
Mosbach - Mudau (114)	https://eisenbahnstiftung.de/images/bildergalerie/58303.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58303_x.jpg	Die Heizerseite der 99 7204, natürlich auch im DLA-Standard. Wegen der vorschriftsmäßigen Reichsbahnbeschilderung musste das Fabrikschild über dem Zylinder neu platziert werden.  (1931) <i>Foto: DLA Darmstadt (Maey)</i>
39 005 in Leipzig	https://eisenbahnstiftung.de/images/bildergalerie/58137.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58137_x.jpg	39 005 vom Bw Dresden-Altstadt verlässt den Leipziger Hbf. Die Lok besitzt noch ein Handrad zum Umsteuern der Fließrichtung im Vorwärmer. (1935) <i>Foto: RVM</i>
Kabelverlegung	https://eisenbahnstiftung.de/images/bildergalerie/58063.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/58063_x.jpg	Verlegung eines Hochspannungskabels in der Rbd Stuttgart. (1932) <i>Foto: RVM</i>
18 322 in Basel	https://eisenbahnstiftung.de/images/bildergalerie/57906.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57906_x.jpg	18 322 (Bw Offenburg) und eine unbekannte Offenburger 01 restaurieren im Bw Basel Bad Bf. Die badische IV h, bisher Standardlok für den "Rheingold", wurde von 1930 an ab Mannheim durch die Baureihe 01 ersetzt. Bis 1935 waren schließlich alle Loks der Baureihe 18³ aus Offenburg abgezogen worden. Der am 15. Mai 1928 neu eingeführte FD 101/102 "Rheingold" nach/von Amsterdam hielt auf deutscher Seite nur in Karlsruhe, Mannheim, Mainz, Koblenz und Köln.  (1930) <i>Foto: DLA Darmstadt (Maey)</i>
38 2704 in Höxter	https://eisenbahnstiftung.de/images/bildergalerie/57907.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57907_x.jpg	38 2704 vom Bw Paderborn mit P 1649 am Weserufer in Höxter vor den Türmen der Kilianikirche und des Rathauses (Bildmitte). (1936) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
57 587 in Treuchtlingen (1)	https://eisenbahnstiftung.de/images/bildergalerie/57909.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57909_x.jpg	Die fünffach gekuppelte Vierzylinder-Verbund-Güterzuglok der bayerischen Gattung G 5/5 (Maffei, Abnahme: 05.09.1924) im Heimat-Bw Treuchtlingen. Die Maschine war der stärkste Fünfkuppler aller deutschen Länderbahnen und vermochte auf einer Steigung von fünf Promille rund 1.200 t mit einer Geschwindigkeit von 40 km/h zu ziehen. Damit war sie leistungsfähiger sowohl als die preußischen G 10 und G 12 wie auch die spätere Baureihe 50. (1937) <i>Foto: DLA Darmstadt (Maey)</i>
Personenzug bei Teterow	https://eisenbahnstiftung.de/images/bildergalerie/57912.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57912_x.jpg	Eine mecklenburgische T 4 (Baureihe 91.19) mit einem Personenzug auf der Nebenbahn Teterow—Gnoien bei Teterow. Typisch für den Einsatz auf mecklenburgischen Nebenbahnen waren Fakultativwagen (Cgi), der hier an zweiter Stelle hinter dem PwPosti läuft. Den Betrieb auf der 26,5 km langen Strecke regelte der Lokbf Gnoien, die Lokomotiven dafür stellte das Bw Waren (Müritz).  (1934) <i>Foto: RVM</i>
Mosbach - Mudau (75)	https://eisenbahnstiftung.de/images/bildergalerie/57864.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57864_x.jpg	Ja - kein Fake. Auf Grund des Lokmangels wurde der RBD Karlsruhe eine Ersatzlok von der RBD Dresden überwiesen. Die Fairlie-Lok 99 162 stammt von der Rollbockbahn Reichenbach (Vogtl) unt Bf—Oberheinsdorf und war von April 1939 bis April 1941 beim Bw Neckarelz, Lokbf Mudau beheimatet. Für einen längeren Einsatz auf der Strecke Mosbach (Baden)—Mudau musste sie aber erst im RAW Aalen fit gemacht werden. Zwischen Herbst 1939 und Frühjahr 1941 brachte es die Lok aber lediglich auf 26 Einsatztage im Odenwald. Dank ihrer Dampffreudigkeit konnte im Güterverkehr die Zuglast sogar verdoppelt werden. Beim Personal blieb sie aber unbeliebt, waren die kleinen C-Kuppler doch einfacher zu unterhalten. Hier wartet sie in Mudau, schon mit neuen Anschriften "RBD Karlsruhe" und "Bw Neckarelz" versehen, auf den Abtransport ins RAW Aalen. (04.1939) <i>Foto: Slg. Rudolf P. Pavel</i>
Mosbach - Mudau (76)	https://eisenbahnstiftung.de/images/bildergalerie/57865.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57865_x.jpg	Mangels einer Druckluftbremse stand 99 162 im Odenwald nur für Notfälle bereit, wodurch sie im April 1939 lediglich auf 2 Einsatztage kam. Daher verfügte die RBD Karlsruhe, die Lok auf Druckluftbremse umzubauen, sodass die Lok nur 14 Tage nach ihrer Ankunft wieder verladen und dem RAW Aalen zugeführt wurde. Bei einer L0-Ausbesserung erhielt sie vom 15. Mai bis 4. September 1939 eine Westinghouse-Bremse sowie die in Mudau mittlerweile übliche Lok- und Zugbeleuchtung. Warum dies gut 4 Monate dauerte, ist nicht bekannt.  (04.1939) <i>Foto: Slg. Rudolf P. Pavel</i>
99 221 bei Brünn	https://eisenbahnstiftung.de/images/bildergalerie/57659.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57659_x.jpg	99 221 vom Bw Meiningen mit P 3752 (Unterneubrunn – Eisfeld) bei Brünn. Im Juni 1944 wurde sie für den Einsatz auf der Orkla-Bahn (Thamshavnbanen) nach Norwegen verschifft und dort 1953 verschrottet. (22.05.1939) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
99 221 bei Eisfeld	https://eisenbahnstiftung.de/images/bildergalerie/57660.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57660_x.jpg	Vor der Kulisse des Eisfelder Schlosses überquert 99 221 auf dem Weg nach Unterneubrunn die Schleusinger Straße unweit der Haltestelle Eisfeld Stadt. 1944 wurde sie nach Norwegen abgegeben, wo sie nach dem Krieg verblieb.  (22.05.1939) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
Schienenzeppelin (9)	https://eisenbahnstiftung.de/images/bildergalerie/57667.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57667_x.jpg	Der 1932 umgebaute Schienenzeppelin, der jetzt vorne ein Drehgestell besitzt und über ein Hydraulikgetriebe von einem Dieselmotor angetriebenen wird, auf einer seiner zahlreichen Präsentationsfahrten im Bahnhof Friedrichsruh bei Hamburg.  (1933) <i>Foto: Walter Hollnagel</i>
Schienenzeppelin (10)	https://eisenbahnstiftung.de/images/bildergalerie/57668.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57668_x.jpg	Das Versuchsfahrzeug, das Kruckenberg selbst als "Flugbahn-Wagen" bezeichnete, wurde in nur einem Exemplar im Reichsbahn-Ausbesserungswerk Leinhausen gebaut. Das Bild zeigt das Fahrzeug im Originalzustand (vgl. auch Bild-Nr. 57667) während einer Versuchsfahrt in der Lüneburger Heide.  (28.10.1930) <i>Foto: RVM</i>
03 112 im Harzvorland	https://eisenbahnstiftung.de/images/bildergalerie/57430.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57430_x.jpg	Die Magdeburger 03 112 mit einer durchaus interessanten Personenzugzusammenstellung irgendwo im Harzvorland. (1933) <i>Foto: Privatfoto</i>
Fototermin	https://eisenbahnstiftung.de/images/bildergalerie/57431.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57431_x.jpg	Fototermin mit einer pr. G 10 an einem unbekannten Ort. (1937) <i>Foto: Privatfoto</i>
Hornberger Viadukt	https://eisenbahnstiftung.de/images/bildergalerie/57432.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57432_x.jpg	Eine P 10 (Baureihe 39) überquert das Hornberger Viadukt, eine 1924/25 errichtete Gewölbebrücke der Badischen Schwarzwaldbahn, die das Reichenbachtal in Hornberg überspannt. Es ist der einzige Viadukt der Schwarzwaldbahn. Es ist 150 m lang, 24 m hoch und besitzt sieben Bögen von je 14,50 m lichter Weite, die auf sechs Pfeilern und zwei mächtigen Widerlagern ruhen.  (1938) <i>Foto: RVM</i>
39 025 in Dresden	https://eisenbahnstiftung.de/images/bildergalerie/57433.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57433_x.jpg	39 025 war am 14.12.1928 vom Bw Kassel Bahndreieck an die Rbd Dresden, Bw Leipzig Hbf Nord abgegeben worden. Inzwischen beim Bw Dresden-Altstadt beheimatet, konnte der bekannte Dresdener Fotograf Werner Hubert die Lok in ihrer neuen Heimatdienststelle ablichten. Von Werner Hubert sind nur wenige Originalaufnahmen erhalten geblieben, mehr als 3000 Glasplatten wurden bei den Angriffen auf Dresden im Februar 1945 vernichtet.  (30.07.1933) <i>Foto: DLA Darmstadt (Hubert)</i>
Elektr. Ablaufsignalanlage	https://eisenbahnstiftung.de/images/bildergalerie/57437.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57437_x.jpg	55 3561 (Bw Erfurt) ist mit einer elektrischen Ablaufsignalanlage zum drahtlosen Rangieren ausgerüstet. Vorne an der Lok befindet sich die Rangierfunkantenne. Der Dipol war manuell drehbar, das Kabel führte zum Führerstand und damit zur Sprechanlage der Lok. Um die Verbindung zwischen Lokführer der Rangierlok und dem Rangierleiter zu vervollkommnen, hatte die DRG die drahtlose Telegraphie- und Telephonie eingeführt. Die Rangierfunkversuche fanden mit 55 3561 und 55 3686 auf dem Erfurter Güterbahnhof statt, kamen aber anscheinend nicht über das Versuchsstadium hinaus. (1931) <i>Foto: RVM</i>
Rangieren in Lichtenberg	https://eisenbahnstiftung.de/images/bildergalerie/57438.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57438_x.jpg	Die örtliche Aufsicht gibt der Lichtenberger 93 048 im Bahnhof Lichtenberg-Friedrichsfelde einen Rangierauftrag. Im Vordergrund eine neuartige Bremsprobeanlage. (1930) <i>Foto: RVM</i>
Bekohlung der 94 610	https://eisenbahnstiftung.de/images/bildergalerie/57440.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57440_x.jpg	94 610 wird im Heimat-Bw Düsseldorf-Derendorf bekohlt. Links die Gieblwand vom Rechtecklokschuppen der später stillgelegten alten Bw-Anlage.  (1931) <i>Foto: RVM</i>
39 009 in Wuppertal	https://eisenbahnstiftung.de/images/bildergalerie/57449.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57449_x.jpg	Auch eine Art von Werbelok: Die Langerfelder 39 009 verlässt mit zeitgenössischer Parole zum Maifaiertag vor E 158 den Bahnhof Wuppertal-Elberfeld. Das Motto „Arbeit adelt“ sollte den 1935 eingeführten und streng militärisch organisierten „Reichsarbeitsdienst“ aufwerten, den jeder junge Mann für sechs Monate absolvieren musste. (01.05.1935) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
T 18 1001 in Köln (1)	https://eisenbahnstiftung.de/images/bildergalerie/57451.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57451_x.jpg	T 18 1001 vom Bw Hamm (Westf) in der klassischen Standardaufnahme links im Bw Köln Bbf. Die Lok entstand 1924 bei Krupp und besaß eine über dem vorderen Drehgestell eingebaute quer zur Fahrtrichtung liegende sechsstufige Dampfturbine der Bauart Krupp-Zoelly. Die Kraft wurde über ein Zahnradgetriebe und eine Blindwelle auf die Kuppelräder übertragen. Für die Rückwärtsfahrt hatte die Lokomotive eine zweite, kleinere, dreistufige Turbine. Tatsächlich stellte sich bei Versuchsfahrten eine große Ersparnis gegenüber konventionellen Lokomotiven heraus. Nach den Probefahrten wurde die Lokomotive umgebaut: Die Turbine für Rückwärtsfahrt wurde entfernt und durch eine auf ein Wendegetriebe arbeitende Anfahr- und Rangierturbine ersetzt. Mit dem Kondenstender der Bauart 2'2' T 19,5 war die Lok von Anbeginn ausgerüstet.  (24.01.1931) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
Schwemmsteinversand	https://eisenbahnstiftung.de/images/bildergalerie/57452.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57452_x.jpg	Schwemmsteinversand in Neuwied am Rhein. Schwemmsteine (umgangssprachlich Bimsstein) ist ein künstlich erzeugter Mauerstein aus einem Gemisch von 90 Teilen grobem Bimssand und 10 Teilen hydraulischem Kalk, der nach der Formung durch Trocknen an der Luft für mindestens sechs Monate ausgehärtet wurde. Das Material ähnelt den heute üblichen Bims- bzw. Leichtbetonsteinen. Es besaß nur eine geringe Tragfähigkeit, bot jedoch guten Wärmeschutz und wurde wegen seines geringen Gewichtes außer für Mauern und Innenwandverkleidungen auch für leichte Gewölbekonstruktionen verwendet.  (1937) <i>Foto: RVM</i>
Milchkannenversand (3)	https://eisenbahnstiftung.de/images/bildergalerie/57453.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57453_x.jpg	Entladung von Milchkannen aus dem Milchwagen "Karlsruhe 7902" an der Güterabfertigung Altona Hbf. Interessant ist der Umstand, dass der Weitertransport offenkundig mit einem 1-PS-Fuhrwerk durchgeführt wurde und nicht - wie man vermuten würde - mit einem Lkw in der noch bis 1938 selbständigen und veritablen Großstadt Altona. (03.08.1936) <i>Foto: Walter Hollnagel</i>
Viehverladung (12)	https://eisenbahnstiftung.de/images/bildergalerie/57454.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57454_x.jpg	Verladung von Zuchtvieh in Königsberg-Rothenstein (heute: Kutusowo-Nowoje), einer Bahnstation an der Strecke von Königsberg (Pr) nach Cranz (heute: Selenogradsk) an der Ostsee. (1934) <i>Foto: RVM</i>
Zeche Carolinenglück	https://eisenbahnstiftung.de/images/bildergalerie/57455.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57455_x.jpg	Blick auf das Steinkohlenbergwerk "Zeche Carolinenglück" in Bochum-Hamme. Im Jahre 1929 wurde die höchste Fördermenge der Zeche mit 807.500 Tonnen Kohle erreicht. Beachtenswert ist auch die große Menge von Grubenholz, dass auf dem Zechengelände lagert. 1963 wurden mit nur 1.497 Beschäftigten noch 488.240 Tonnen Kohle gefördert. Die Zeche wurde am 31. Mai 1964 stillgelegt. 1968 wurde auch die Kokerei auf dem Werksgelände stillgelegt und abgerissen. Heute erinnert an die Zeche – außer dem gleichnamigen Gewerbegebiet – nur noch das 1912 über Schacht 3 errichtete Strebengerüst der Bauart Zschetzsche sowie der 1856 über Schacht 2 errichtete und durch Umbauten veränderte Malakow-Turm. Beide Schächte werden nach wie vor zur Wasserhaltung genutzt.  (1935) <i>Foto: RVM</i>
Schienenzeppelin (13)	https://eisenbahnstiftung.de/images/bildergalerie/57335.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/57335_x.jpg	Schon bei einer der zahlreichen Präsentationsfahrten des Kruckenberg'schen Schienenzeppelins im Jahr 1931 wusste ein unbekannter Fotograf die Fotostelle mit der Sparrenburg in Bielefeld zu nutzen (vgl. auch Bild-Nr. 57334). Unzählige Schaulustige auf der Brücke und am Bahndamm wohnen dem außergewöhnlichen Ereignis bei - heute unvorstellbar. Die Strecke würde wegen "Personen im Gleis" sofort gesperrt werden. (1931) <i>Foto: Privatfoto</i>
Rundfunk und Reichsbahn	https://eisenbahnstiftung.de/images/bildergalerie/56854.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56854_x.jpg	Ein Büssing NAG des Reichsrundfunks, verladen auf dem R-Wagen "Stg 21968". Büssing übernahm 1931 die finanziell angeschlagene Nationale Automobil-Gesellschaft (NAG), eine Tochter der AEG, und stieg danach zum LKW-Branchenführer auf. Das Unternehmen selbst verlegte seinen Firmensitz nach Braunschweig. Neben dem Braunschweiger Löwen wurde als weiteres Identifikationsmerkmal 1933 ein spezifisches verchromtes Kühlergesicht aus einer Längs- und im Zeitablauf unterschiedlich vielen Querstreben eingeführt; dies hielt sich, zuletzt nur noch in Form kleiner Flügel neben dem Büssing-Löwen, bis zum Ende der eigenständigen Produktion. (1937) <i>Foto: RVM</i>
Elektroschlepper	https://eisenbahnstiftung.de/images/bildergalerie/56855.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56855_x.jpg	Drehen eines Rungenwagens mit Hilfe eines Elektroschleppers in München Hbf. Obwohl das Gerät ziemlich unhandlich erscheint und sich wohl auch nicht für den kontinuierlichen Gebrauch im Freien eignete, war es damals schon leise und umweltfreundlich und ließ sich flexibel einsetzen. (1938) <i>Foto: RVM</i>
Entladung von Schienen	https://eisenbahnstiftung.de/images/bildergalerie/56856.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56856_x.jpg	Entladung von Ersatzschienen an einem von einer P 8 gezogenen Bauzug. (1932) <i>Foto: RVM</i>
Frauen bei der Reichsbahn(102)	https://eisenbahnstiftung.de/images/bildergalerie/56857.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56857_x.jpg	Blick in eine Fahrkartenausgabe, vermutlich im Frankfurter Raum. Das bereits von anderen Bildern bekannte Werbeplakat im Hintergrund, das Frauen für den "kriegswichtigen Einsatz" bei der Reichsbahn gewinnen sollte, war eine direkte Folge des Scheiterns des Blitzkrieges gegen die Sowjetunion, das die NS-Strategen eiskalt erwischte. Der Einsatz an der Ostfront beanspruchte immer größere Ressourcen, daher versuchten das NS-Regime, den Männermangel durch den Einsatz von Frauen wettzumachen. (1942) <i>Foto: RVM (Trost)</i>
Expressgutverladung (2)	https://eisenbahnstiftung.de/images/bildergalerie/56858.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56858_x.jpg	Expressgutverladung in der Ga Dresden-Friedrichstadt. (1938) <i>Foto: RVM</i>
Viehherde in Ostpreußen	https://eisenbahnstiftung.de/images/bildergalerie/56859.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56859_x.jpg	Eine Kuhherde passiert einen Bahnübergang bei Darkehmen, etwa 30 Kilometer südöstlich von Insterburg an der Bahnstrecke von Gumbinnen nach Angerburg.  (1930) <i>Foto: RVM</i>
LBE in Hamburg	https://eisenbahnstiftung.de/images/bildergalerie/56860.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56860_x.jpg	Eine unerkannt gebliebene S 10² der Lübeck-Büchener Eisenbahn (LBE) neben 74 637 vom Bw Hamburg B in Hamburg Hbf. (1937) <i>Foto: Privatfoto</i>
Der Streckenläufer (6)	https://eisenbahnstiftung.de/images/bildergalerie/56865.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56865_x.jpg	Ein Streckenläufer der Reichsbahn auf Kontrollgang. Hauptaufgabe des Streckenläufers war die Überwachung des ihm übertragenen Streckenabschnitts auf Veränderungen und Beschädigungen am Gleis wie Schienenbrüche oder Spurveränderungen und die Einleitung der notwendigen Maßnahmen. Etwa 25 km täglich liefen Streckenläufer von Schwelle zu Schwelle. Zur Ausrüstung gehörten u.a. Schraubenschlüssel, Signalflaggen und Knallkapseln, um bei Bedarf Züge anhalten zu können. (1934) <i>Foto: RVM</i>
Der "Fliegende Hamburger" (2)	https://eisenbahnstiftung.de/images/bildergalerie/56866.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56866_x.jpg	Der als "Fliegender Hamburger" bekannte SVT 877 a/b (Bw Berlin Leb) war der erste Dieselschnelltriebwagen der Deutschen Reichsbahn im planmäßigem Einsatz. Ab 15. Mai 1933 verkehrte der Triebzug planmäßig zwischen Berlin Lehrter Bahnhof und Altona Hauptbahnhof. Für die 286 km lange Strecke benötigte er 138 Minuten, eine Zeit, die erst 64 Jahre später im Juni 1997 von einem ICE-Zug der Deutschen Bahn AG mit 132 Minuten unterboten wurde. Zu seiner Zeit war er weltweit die schnellste Zugverbindung. Als Zeichen seiner Exklusivität wurde er wie die Wagen des „Rheingold-Zuges“ cremefarben und violett lackiert. Walter Hollnagel erwischte ihn auf der Fahrt nach Altona als Nachschuss im Sachsenwald bei Hamburg. (09.06.1933) <i>Foto: Walter Hollnagel</i>
SVT 877 in Hamburg (4)	https://eisenbahnstiftung.de/images/bildergalerie/56867.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56867_x.jpg	Die damals schnellste Zugverbindung der Welt mit dem Schnelltriebwagen SVT 877 a/b (Bw Berlin Lehrter Bf) fährt aus Berlin kommend in Hamburg Hbf ein. Im Zweiten Weltkrieg wurde der Triebwagen abgestellt. Ab 1945 wurde er von der französischen Besatzungsmacht als Reisezug eingesetzt und 1949 an die Deutsche Bundesbahn zurückgegeben, die ihn 1951 modernisierte und als VT 04 000 a/b in purpurroter Farbgebung einreihte. Zur Modernisierung gehörte auch der Einbau von Scharfenbergkupplungen an beiden Enden, um ihn zusammen mit weiteren VT 04 in Doppel- oder Dreifachtraktion einsetzen zu können. Der Triebwagen war 1955/1956 in Hamburg stationiert und wurde dort gelegentlich als Verstärkungstriebwagen des Kopenhagen-Express zwischen Hamburg und Großenbrode Kai eingesetzt. Er wurde 1957 abgestellt und dem Verkehrsmuseum Nürnberg übergeben. Dort wurde der Triebwagen getrennt, die vordere Triebwagenhälfte a wurde wegen Platzmangels nochmals in der Mitte zerschnitten, der Torso mit Führerstand ist heute im Verkehrsmuseum Nürnberg ausgestellt, die Sektion b wurde ebenso verschrottet wie die restliche Hälfte der Sektion a.  (1935) <i>Foto: Walter Hollnagel</i>
T 18 1001 in Hamm (3)	https://eisenbahnstiftung.de/images/bildergalerie/56868.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56868_x.jpg	T 18 1001 (EZA Berlin/EAW Grunewald) während einer Versuchsfahrt im Bahnhof Hamm (Westf). Die Lok lief nach dem Umbau bei Krupp im April 1926 zeitweise ohne Windleitbleche. An der Pufferbohle fehlen noch die Untersuchungsdaten. (1926) <i>Foto: RVM</i>
Viehmarkt in Donauwörth	https://eisenbahnstiftung.de/images/bildergalerie/56870.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56870_x.jpg	Viehverladung an der Laderampe in Donauwörth. (08.09.1936) <i>Foto: RVM</i>
Der Wagenmeister (2)	https://eisenbahnstiftung.de/images/bildergalerie/56871.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56871_x.jpg	Ein Wagenmeister betätigt in Berlin Anhalter Bahnhof im Rahmen der Bremsprobe den Lösezug am Wagen "Hannover 16389", ein Bü4-30. (1934) <i>Foto: RVM</i>
Werrabrücke Hann Münden	https://eisenbahnstiftung.de/images/bildergalerie/56872.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56872_x.jpg	Auf dem Weg nach Göttingen überquert ein Henschel-Dampftriebwagen mit Einheitsbeiwagen die alte sechsbögige Werrabrücke an der Bahnhofsausfahrt in Hann Münden. Die 1856 gebaute Brücke wurde 1945 gesprengt und 1949 durch eine Stahlkonstruktion ersetzt. (1937) <i>Foto: RVM</i>
Wintersportsonderzug (85)	https://eisenbahnstiftung.de/images/bildergalerie/56873.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56873_x.jpg	Ein Wintersportsonderzug ist im Bahnhof Lichtenstein in Württemberg eingetroffen. (1937) <i>Foto: RVM</i>
02 002 in Berlin (1)	https://eisenbahnstiftung.de/images/bildergalerie/56799.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56799_x.jpg	Die Baureihe 02 entstand als Vierzylinder-Verbundbauart parallel zu der Heißdampf-Zwillingsbauart der Baureihe 01, um eine Entscheidung für die Beschaffung einer neuer Einheits-Schnellzugdampflok herbeizuführen. Da die Verbundmaschine erst bei Geschwindigkeiten oberhalb 70 km/h eine ansprechende, höhere Leistung entwickelte als die Zweizylinder-Variante und zudem der Dampfverbrauch höher lag als bei der Baureihe 01, sowie das kompliziertere und wartungsaufwändigere Vierzylinder-Triebwerk besaß, ging letztendlich die wirtschaftlichere Baureihe 01 in Serie. 02 002 wurde im Januar 1926 dem RAW Grunewald überwiesen und stand der dortigen Versuchsabteilung für Lokomotiven für umfangreiche Testfahrten zur Verfügung. Dafür wurden zeitweise die Windleitbleche entfernt. Die Lok ist mit dem Kurztender 2'2 T 30 gekuppelt mit dem sie auf 20 m-Drehscheiben wenden konnte.  (1926) <i>Foto: unbekannt</i>
02 002 in Berlin (2)	https://eisenbahnstiftung.de/images/bildergalerie/56800.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/56800_x.jpg	02 002 aufgenommen im Frühjahr 1926 in Grunewald während einer Testfahrt der Lokversuchsabteilung. Ab 20.07.1927 wurde sie dem Bw Erfurt zugeteilt, wo sie für Vergleichsfahrten zur Feststellung der Wirtschaftlichkeit zum Einsatz kam. Die Vierzylinder-Verbundlok wurde 1939 in die Zweizylinder-Variante 01 237 umgebaut. (1926) <i>Foto: unbekannt</i>
